first_name,second_name,element_type,total_points,goals_scored,assists,minutes,goals_conceded,creativity,influence,threat,bonus,ict_index,clean_sheets,cards_per_90,points_per_90
Harrison,Reed,MID,69,0,3,2243,35,330.4,421.2,82.0,0,83.5,9,0.2,2.77
Antonee,Robinson,DEF,57,0,0,2159,28,475.8,451.4,178.0,1,110.8,5,0.21,2.38
Mario,Lemina,MID,55,1,1,1696,27,169.5,294.0,134.0,3,59.9,3,0.27,2.92
Alphonse,Areola,GK,124,0,0,3240,48,0.0,876.2,0.0,9,87.4,9,0.06,3.44
Kenny,Tete,DEF,50,0,1,1477,27,312.4,330.8,98.0,3,74.2,5,0.18,3.05
Denis,Odoi,DEF,1,0,0,270,10,20.8,35.4,8.0,0,6.4,0,0.33,0.33
Ademola,Lookman,MID,107,4,4,2746,33,884.6,514.2,928.0,8,232.7,10,0.16,3.51
Ola,Aina,DEF,102,2,1,2664,36,248.8,483.6,144.0,8,87.7,8,0.1,3.45
Joachim,Andersen,DEF,93,1,1,2729,36,109.3,582.8,151.0,7,84.5,9,0.23,3.07
Tosin,Adarabioyo,DEF,100,0,1,2953,41,70.1,673.8,223.0,11,97.1,9,0.03,3.05
Terence,Kongolo,DEF,2,0,0,90,1,4.7,16.8,2.0,0,2.4,0,0.0,0.0
Josh,Maja,FWD,40,3,0,804,9,103.2,138.0,314.0,5,55.3,5,0.0,4.48
Fabio,Carvalho,MID,12,1,0,254,6,30.8,72.4,161.0,0,26.5,0,0.0,0.0
Sylvester,Jasper,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Tyrese,Francois,MID,1,0,0,14,1,1.3,1.2,0.0,0,0.3,0,0.0,0.0
Wes,Morgan,DEF,3,0,0,16,0,0.1,3.0,0.0,0,0.3,0,0.0,0.0
Kasper,Schmeichel,GK,128,0,0,3420,50,0.0,769.0,0.0,6,76.9,11,0.0,3.37
Christian,Fuchs,DEF,24,0,0,701,9,33.9,137.0,22.0,2,19.2,3,0.51,3.08
Jonny,Evans,DEF,109,2,2,2473,31,129.0,532.4,115.0,12,77.9,10,0.25,3.97
Adrien,Silva,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Marc,Albrighton,MID,78,1,7,1735,22,544.2,412.6,282.0,3,123.9,4,0.1,4.05
Matty,James,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Danny,Ward,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jamie,Vardy,FWD,187,15,14,2838,44,356.6,819.2,1306.0,23,248.3,8,0.03,5.93
Dennis,Praet,MID,37,1,2,714,11,132.1,119.2,120.0,1,36.9,3,0.0,4.66
Ricardo Domingos,Barbosa Pereira,DEF,27,0,1,954,19,162.4,183.4,144.0,0,48.9,2,0.28,2.55
Daniel,Amartey,DEF,19,1,0,718,12,10.9,155.0,61.0,2,22.7,0,0.38,2.38
Youri,Tielemans,MID,133,6,4,3356,50,788.2,840.4,462.0,11,209.1,11,0.16,3.57
Ayoze,Pérez,MID,58,2,1,1322,21,323.6,255.6,482.0,2,106.1,5,0.14,3.95
Demarai,Gray,MID,1,0,0,18,0,1.3,0.2,3.0,0,0.5,0,0.0,0.0
James,Maddison,MID,133,8,7,2093,28,770.3,588.4,668.0,12,202.5,10,0.17,5.72
Kelechi,Iheanacho,FWD,110,12,2,1452,23,413.9,540.2,814.0,18,176.5,5,0.06,6.82
Hamza,Choudhury,MID,14,0,0,311,2,13.5,34.0,29.0,0,7.6,2,0.29,4.05
Harvey,Barnes,MID,126,9,5,1944,25,359.0,556.4,810.0,13,172.7,7,0.0,5.83
Wilfred,Ndidi,MID,79,1,4,2175,31,234.5,549.2,78.0,11,86.2,7,0.25,3.27
Filip,Benkovic,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Çaglar,Söyüncü,DEF,59,1,0,1816,30,114.4,403.6,157.0,3,67.7,5,0.1,2.92
James,Justin,DEF,101,2,2,2070,25,290.7,472.2,195.0,13,96.0,9,0.17,4.39
Luke,Thomas,DEF,26,1,0,968,18,111.7,169.0,101.0,0,38.1,1,0.19,2.42
Timothy,Castagne,DEF,94,2,4,2345,37,350.2,486.6,181.0,7,101.7,6,0.04,3.61
Nampalys,Mendy,MID,41,0,1,1452,25,118.7,153.0,23.0,0,29.6,4,0.31,2.54
Cengiz,Ünder,MID,16,0,2,275,5,87.5,73.4,88.0,0,24.9,0,0.0,5.24
Wesley,Fofana,DEF,71,0,1,2260,30,107.8,502.0,121.0,5,73.4,7,0.28,2.83
Islam,Slimani,FWD,1,0,0,19,1,11.7,0.2,6.0,0,1.8,0,0.0,0.0
Vontae,Daley-Campbell,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Thakgalo,Leshabela,MID,1,0,0,9,0,1.4,0.6,0.0,0,0.2,0,0.0,0.0
Sidnei,Tavares,MID,3,0,0,84,1,1.2,9.6,9.0,0,2.0,0,0.0,0.0
Shane,Flynn,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Thanawat,Suengchitthawon,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Tawanda,Maswanhise,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Pablo,Hernández Domínguez,MID,28,0,3,414,6,97.9,84.0,153.0,0,33.4,1,0.22,6.09
Francisco,Casilla Cortés,GK,14,0,0,270,2,0.0,68.0,0.0,2,6.8,1,0.0,4.67
Liam,Cooper,DEF,59,1,0,2186,41,17.7,620.4,259.0,2,89.8,6,0.21,2.43
Barry,Douglas,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Luke,Ayling,DEF,100,0,0,3399,54,421.4,843.2,350.0,2,161.6,12,0.19,2.65
Mateusz,Klich,MID,99,4,5,2386,44,661.4,464.6,333.0,3,145.7,8,0.23,3.73
Adam,Forshaw,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Stuart,Dallas,DEF,171,8,3,3410,53,454.6,756.8,527.0,15,174.2,12,0.18,4.51
Ezgjan,Alioski,DEF,110,2,3,2456,35,423.0,477.8,281.0,7,118.5,10,0.26,4.03
Patrick,Bamford,FWD,194,17,11,3052,50,371.0,867.2,1512.0,26,274.6,10,0.09,5.72
Jack,Harrison,MID,160,8,10,2846,45,821.7,759.2,666.0,15,225.2,11,0.06,5.06
Kalvin,Phillips,MID,67,1,2,2428,34,539.3,535.4,82.0,2,115.8,9,0.37,2.48
Hélder Wander,Sousa de Azevedo e Costa,MID,63,3,4,1150,23,134.3,224.2,289.0,2,64.7,3,0.0,4.93
Tyler,Roberts,MID,49,1,2,1330,19,239.0,189.4,296.0,0,72.5,4,0.2,3.32
Jay-Roy,Grot,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Kamil,Miazek,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Ian Carlo,Poveda-Ocampo,MID,14,0,0,344,5,71.5,55.0,91.0,0,21.8,0,0.0,3.66
Jamie,Shackleton,MID,17,0,0,454,11,45.7,52.0,18.0,0,11.4,1,0.0,3.37
Pascal,Struijk,DEF,71,1,0,2072,32,66.3,513.0,222.0,2,80.1,7,0.13,3.08
Jordan,Stevens,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Illan,Meslier,GK,154,0,0,3150,52,10.0,1026.0,0.0,20,103.7,11,0.0,4.4
Leif,Davis,DEF,2,0,0,31,0,0.6,2.8,0.0,0,0.3,0,0.0,0.0
Oliver,Casey,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Robin,Koch,DEF,38,0,0,1130,21,52.2,230.2,131.0,2,41.4,4,0.08,3.03
Rodrigo,Moreno,FWD,89,7,4,1279,21,409.7,398.4,617.0,16,142.4,3,0.21,6.26
Elia,Caprile,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Mateusz,Bogusz,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Diego,Llorente,DEF,50,1,0,1203,12,51.0,293.0,115.0,3,46.0,4,0.07,3.74
Raphael,Dias Belloli,MID,133,6,10,2358,34,889.3,719.6,902.0,11,251.3,9,0.11,5.08
Jack,Jenkins,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Niall,Huggins,FWD,1,0,0,37,0,0.9,2.6,2.0,0,0.6,0,0.0,0.0
Charlie,Cresswell,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Joe,Gelhardt,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Gaetano,Berardi,DEF,8,0,0,113,0,0.9,17.2,18.0,1,3.6,1,0.0,0.0
Sam,Greenwood,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Crysencio,Summerville,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Cody,Drameh,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
James,Milner,MID,44,0,2,1056,10,242.0,200.0,108.0,2,55.2,4,0.26,3.75
Konstantinos,Tsimikas,DEF,2,0,0,6,0,0.1,0.0,0.0,0,0.0,0,0.0,0.0
Georginio,Wijnaldum,MID,97,2,1,2938,39,387.0,358.2,307.0,3,105.1,10,0.03,2.97
Jordan,Henderson,MID,56,1,2,1704,23,262.3,358.0,108.0,2,72.9,4,0.0,2.96
Adrián,San Miguel del Castillo,GK,11,0,0,270,9,0.0,59.6,0.0,2,5.9,1,0.0,3.67
Joel,Matip,DEF,42,1,2,690,5,42.4,179.0,84.0,5,30.6,3,0.26,5.48
Xherdan,Shaqiri,MID,26,0,2,548,7,294.2,95.2,86.0,1,47.6,2,0.33,4.27
Alex,Oxlade-Chamberlain,MID,21,1,1,243,6,32.9,70.8,68.0,0,17.1,0,0.0,0.0
Roberto,Firmino,FWD,141,9,8,2837,39,643.2,729.4,1415.0,15,278.8,10,0.06,4.47
Virgil,van Dijk,DEF,15,1,0,370,11,4.8,82.4,66.0,1,15.3,1,0.24,3.65
Sadio,Mané,MID,176,11,11,2808,28,809.7,808.8,1535.0,14,315.5,12,0.1,5.64
Alisson,Ramses Becker,GK,140,1,0,2970,32,0.1,776.4,17.0,13,79.4,10,0.03,4.24
Fabio Henrique,Tavares,MID,71,0,2,2566,29,106.8,460.4,75.0,2,64.6,11,0.21,2.49
Mohamed,Salah,MID,231,22,6,3077,41,825.7,1056.0,1980.0,21,385.8,11,0.0,6.76
Andrew,Robertson,DEF,161,1,8,3384,42,1129.3,754.4,359.0,19,224.5,12,0.05,4.28
Divock,Origi,FWD,10,0,0,180,0,33.2,17.8,60.0,0,11.1,1,0.0,0.0
Harry,Wilson,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Trent,Alexander-Arnold,DEF,160,2,8,3029,40,1238.8,789.6,529.0,26,255.7,10,0.06,4.75
Joseph,Gomez,DEF,10,0,0,589,14,18.1,106.8,0.0,0,12.5,0,0.0,1.53
Naby,Keita,MID,15,0,0,517,8,100.5,70.6,119.0,0,29.0,2,0.17,2.61
Curtis,Jones,MID,50,1,2,1169,14,233.4,224.6,289.0,0,74.8,5,0.15,3.85
Neco,Williams,DEF,11,0,0,247,1,47.8,42.0,34.0,0,12.2,1,0.0,0.0
Harvey,Elliott,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Diogo,Jota,MID,86,9,0,1106,15,188.3,387.4,680.0,9,125.7,4,0.16,7.0
Thiago,Alcántara do Nascimento,MID,55,1,0,1851,18,460.3,378.8,178.0,1,101.9,8,0.19,2.67
Caoimhin,Kelleher,GK,10,0,0,180,1,0.0,57.8,0.0,0,5.8,1,0.0,0.0
Nathaniel,Phillips,DEF,68,1,1,1455,11,90.6,376.4,132.0,1,60.1,7,0.12,4.21
Rhys,Williams,DEF,28,0,0,659,6,29.8,111.6,62.0,1,20.4,3,0.0,3.82
Leighton,Clarkson,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jake,Cain,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Ozan,Kabak,DEF,26,0,0,801,9,17.2,131.0,19.0,1,16.7,3,0.34,2.92
Ben,Davies,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Liam,Hughes,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jakub,Ojrzynski,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Ben,Woodburn,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Billy,Koumetio,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Fernando,Luiz Rosa,DEF,65,0,2,1182,10,220.8,248.6,106.0,8,57.6,7,0.46,4.95
Claudio,Bravo,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Sergio,Agüero,FWD,38,4,1,554,4,102.2,200.6,326.0,3,62.2,4,0.0,6.17
Nicolás,Otamendi,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Kyle,Walker,DEF,91,1,1,1944,20,200.9,332.2,88.0,7,62.1,9,0.05,4.21
Ilkay,Gündogan,MID,157,13,4,2025,16,688.4,754.6,712.0,22,215.7,12,0.04,6.98
Kevin,De Bruyne,MID,141,6,12,1995,17,1170.1,760.8,914.0,19,284.7,12,0.05,6.36
John,Stones,DEF,128,4,0,1933,12,79.8,520.0,192.0,11,79.0,14,0.05,5.96
Benjamin,Mendy,DEF,63,2,1,951,10,117.1,179.8,89.0,8,38.4,5,0.19,5.96
Riyad,Mahrez,MID,145,9,8,1945,22,693.6,606.0,893.0,15,219.1,11,0.0,6.71
Raheem,Sterling,MID,154,10,9,2534,23,584.1,663.4,1366.0,10,260.3,14,0.14,5.47
João Pedro Cavaco,Cancelo,DEF,138,2,4,2298,21,673.0,569.8,394.0,18,163.7,14,0.23,5.4
Ederson,Santana de Moraes,GK,160,0,1,3240,28,10.0,586.0,0.0,3,59.6,19,0.08,4.44
Nathan,Aké,DEF,29,1,0,797,13,46.9,156.0,44.0,1,24.7,3,0.45,3.27
Aymeric,Laporte,DEF,58,0,0,1343,10,78.0,233.4,85.0,4,39.6,7,0.07,3.89
Bernardo Mota,Veiga de Carvalho e Silva,MID,94,2,7,2063,18,476.2,399.6,463.0,9,134.1,11,0.22,4.1
Gabriel Fernando,de Jesus,FWD,115,9,5,2056,17,467.5,501.0,931.0,16,190.0,11,0.09,5.03
Oleksandr,Zinchenko,DEF,69,0,0,1473,14,295.7,272.0,134.0,5,70.3,8,0.0,4.22
Phil,Foden,MID,135,9,8,1607,16,545.8,580.8,734.0,17,186.0,6,0.0,7.56
Tommy,Doyle,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Rodrigo,Hernandez,MID,91,2,2,2747,27,546.3,640.6,335.0,5,152.4,13,0.2,2.98
Ferran,Torres,MID,95,7,4,1297,13,276.4,352.2,543.0,4,117.0,7,0.07,6.59
Eric,Garcia,DEF,6,0,0,380,12,26.4,67.6,5.0,0,9.8,0,0.0,1.42
Adrián,Bernabé,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Zack,Steffen,GK,2,0,0,90,1,0.0,9.6,0.0,0,1.0,0,0.0,0.0
Liam,Delap,FWD,1,0,0,39,4,0.3,0.0,4.0,0,0.2,0,0.0,0.0
Cole,Palmer,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Rúben Santos,Gato Alves Dias,DEF,142,1,1,2843,21,91.0,651.6,218.0,12,96.3,17,0.13,4.5
James,Trafford,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Scott,Carson,GK,7,0,0,90,3,0.0,37.4,0.0,1,3.7,0,0.0,0.0
Felix,Nmecha,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Luke,Mbete,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Taylor,Harwood-Bellis,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Claudio,Gomes,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Sergio,Romero,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Juan,Mata,MID,32,1,3,507,6,132.8,108.4,86.0,3,32.7,1,0.0,5.68
David,de Gea,GK,91,0,0,2295,32,0.0,464.2,0.0,4,46.4,9,0.0,3.57
Chris,Smalling,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Odion,Ighalo,FWD,1,0,0,9,1,0.1,0.0,2.0,0,0.2,0,0.0,0.0
Marcos,Rojo,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Nemanja,Matic,MID,36,0,1,1101,18,149.0,218.4,80.0,0,44.7,4,0.16,2.94
Paul,Pogba,MID,92,3,6,1892,26,376.0,451.4,401.0,11,122.5,5,0.14,4.38
Phil,Jones,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Harry,Maguire,DEF,124,2,2,3047,36,133.6,701.4,428.0,8,126.3,13,0.32,3.66
Frederico,Rodrigues de Paula Santos,MID,69,1,0,2389,25,395.6,482.6,200.0,1,108.0,12,0.19,2.6
Luke,Shaw,DEF,124,1,5,2653,33,1085.9,596.0,243.0,22,192.8,10,0.27,4.21
Bruno Miguel,Borges Fernandes,MID,244,18,14,3101,36,1414.9,1292.6,1253.0,36,396.2,13,0.17,7.08
Anthony,Martial,FWD,75,4,7,1477,23,265.4,297.6,709.0,3,126.8,4,0.06,4.57
Andreas,Pereira,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Dean,Henderson,GK,44,0,0,1125,12,0.0,275.4,0.0,1,27.5,4,0.24,3.52
Marcus,Rashford,MID,174,11,11,2917,39,682.1,793.2,1127.0,9,260.3,12,0.12,5.37
Axel,Tuanzebe,DEF,7,0,0,402,8,6.0,95.0,0.0,0,10.0,0,0.45,1.57
Victor,Lindelöf,DEF,102,1,1,2585,30,102.6,503.0,56.0,3,66.4,10,0.0,3.55
Scott,McTominay,MID,91,4,2,2124,25,270.5,523.2,314.0,4,110.9,9,0.13,3.86
Eric,Bailly,DEF,31,0,0,915,17,8.3,175.6,26.0,6,21.1,3,0.3,3.05
Daniel,James,MID,43,3,1,907,7,145.7,186.0,285.0,1,61.5,4,0.3,4.27
Timothy,Fosu-Mensah,DEF,0,0,0,80,2,30.5,17.8,16.0,0,6.4,0,0.0,0.0
Aaron,Wan-Bissaka,DEF,144,2,5,3060,36,498.2,785.4,159.0,11,144.1,13,0.09,4.24
José Diogo,Dalot Teixeira,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Mason,Greenwood,MID,106,7,2,1813,23,278.7,370.8,881.0,9,152.7,7,0.1,5.26
Tahith,Chong,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
James,Garner,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Brandon,Williams,DEF,5,0,0,187,3,19.4,26.6,19.0,0,6.5,0,0.0,0.0
Teden,Mengi,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Donny,van de Beek,MID,32,1,2,511,12,58.4,117.0,70.0,0,24.5,0,0.18,5.64
Alex Nicolao,Telles,DEF,25,0,2,689,11,200.7,168.6,33.0,3,40.1,1,0.0,3.27
Edinson,Cavani,FWD,99,10,4,1364,18,203.3,443.4,513.0,14,115.0,4,0.26,6.53
Facundo,Pellistri,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Lee,Grant,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Amad,Diallo,MID,8,0,1,165,3,31.2,38.0,9.0,0,7.8,0,0.0,0.0
Shola,Shoretire,MID,2,0,0,9,0,1.1,0.2,0.0,0,0.1,0,0.0,0.0
Nathan,Bishop,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Anthony,Elanga,MID,11,1,0,155,2,19.7,51.6,29.0,2,10.0,0,0.0,0.0
Hannibal,Mejbri,MID,1,0,0,8,0,0.0,1.2,0.0,0,0.1,0,0.0,0.0
William,Fish,DEF,1,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Joseph,Willock,MID,79,8,0,1210,18,137.2,436.6,401.0,5,97.3,4,0.07,5.88
Andy,Carroll,FWD,30,1,1,380,8,37.1,64.0,187.0,3,27.7,1,0.24,7.11
Jonjo,Shelvey,MID,74,1,3,2616,46,522.1,474.2,299.0,2,129.6,6,0.24,2.55
Matt,Ritchie,MID,52,0,5,1347,22,411.9,225.8,101.0,5,73.8,3,0.13,3.47
Federico,Fernández,DEF,53,0,0,2080,38,91.3,522.0,64.0,6,67.5,5,0.17,2.29
Ciaran,Clark,DEF,46,1,0,1890,35,29.8,402.6,105.0,2,53.9,3,0.14,2.19
Karl,Darlow,GK,80,0,0,2250,43,0.0,682.4,0.0,6,68.3,4,0.12,3.2
Martin,Dubravka,GK,48,0,0,1170,19,0.0,346.8,0.0,6,34.6,3,0.0,3.69
Florian,Lejeune,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jamaal,Lascelles,DEF,44,2,0,1625,32,38.1,345.2,161.0,3,54.7,2,0.22,2.44
Dwight,Gayle,FWD,31,1,1,501,9,89.4,79.6,263.0,3,42.4,0,0.0,5.57
Christian,Atsu,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Paul,Dummett,DEF,40,1,0,1254,20,68.1,274.4,45.0,2,38.8,3,0.14,2.87
Javier,Manquillo,DEF,28,0,0,822,15,93.5,109.8,18.0,0,22.2,3,0.11,3.07
Emil,Krafth,DEF,45,1,1,1286,27,87.7,240.4,88.0,0,41.6,5,0.28,3.15
Fabian,Schär,DEF,30,1,0,1255,21,9.0,251.0,116.0,1,37.6,2,0.36,2.15
DeAndre,Yedlin,DEF,13,0,0,435,6,41.8,58.6,20.0,0,12.0,1,0.0,2.69
Isaac,Hayden,MID,40,0,0,1942,33,117.7,278.0,155.0,0,55.3,4,0.37,1.85
Rolando,Aarons,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Allan,Saint-Maximin,MID,85,3,5,1554,26,394.2,376.0,418.0,5,118.9,7,0.0,4.92
Miguel,Almirón,MID,97,4,2,2426,48,447.3,452.6,425.0,8,132.6,5,0.11,3.6
Joelinton Cássio,Apolinário de Lira,FWD,74,4,2,1979,36,250.1,357.0,612.0,5,122.2,3,0.14,3.37
Yoshinori,Muto,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Kelland,Watts,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Sean,Longstaff,MID,41,0,1,1405,26,182.8,179.2,148.0,1,50.8,2,0.13,2.63
Jeff,Hendrick,MID,52,2,1,1418,24,99.0,211.4,95.0,3,40.3,3,0.13,3.3
Matthew,Longstaff,MID,10,0,0,376,8,35.6,32.6,2.0,0,7.0,1,0.0,2.39
Mark,Gillespie,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jacob,Murphy,MID,69,2,3,1617,33,280.8,363.4,289.0,7,93.2,3,0.17,3.84
Callum,Wilson,FWD,134,12,6,2081,37,230.4,557.4,761.0,22,154.7,5,0.09,5.8
Ryan,Fraser,MID,39,0,4,922,18,395.0,142.8,165.0,0,70.1,4,0.1,3.81
Jamal,Lewis,DEF,44,0,1,1833,37,224.8,272.6,47.0,3,54.2,3,0.2,2.16
Elliot,Anderson,MID,1,0,0,3,0,0.3,0.0,2.0,0,0.2,0,0.0,0.0
Daniel,Langley,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Rhian,Brewster,FWD,34,0,0,1113,16,157.2,66.8,255.0,0,47.3,2,0.08,2.75
Billy,Sharp,FWD,39,3,0,725,15,68.1,121.2,162.0,6,34.9,0,0.12,4.84
David,McGoldrick,FWD,100,8,1,2391,37,320.2,464.4,860.0,12,164.6,9,0.26,3.76
Chris,Basham,DEF,51,0,1,2576,51,202.3,513.6,160.0,2,87.6,2,0.17,1.78
John,Fleck,MID,70,0,3,2573,47,530.8,351.0,154.0,1,103.7,5,0.14,2.45
Enda,Stevens,DEF,56,0,1,2700,54,294.5,443.4,198.0,2,93.6,4,0.2,1.87
Simon,Moore,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Oliver,Norwood,MID,54,0,0,2214,43,516.0,415.8,57.0,0,99.1,5,0.24,2.2
Wes,Foderingham,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
George,Baldock,DEF,63,0,2,2787,51,310.7,351.4,234.0,2,89.7,4,0.23,2.03
Jack,Robinson,DEF,32,0,2,875,11,27.7,148.2,46.0,3,22.2,2,0.31,3.29
John,Egan,DEF,57,0,1,2628,48,50.9,544.6,150.0,4,74.5,4,0.27,1.95
Jack,O'Connell,DEF,3,0,0,180,3,2.5,40.2,0.0,0,4.3,0,0.0,0.0
John,Lundstram,MID,48,0,2,2027,41,346.9,245.4,206.0,2,79.3,3,0.4,2.13
Ben,Osborn,MID,51,1,0,1599,29,325.6,263.4,171.0,3,76.3,4,0.06,2.87
Oliver,McBurnie,FWD,44,1,2,1316,27,207.8,182.6,444.0,2,83.1,0,0.14,3.01
Lys,Mousset,FWD,13,0,0,287,10,35.0,14.2,53.0,0,9.7,0,0.0,4.08
Sander,Berge,MID,31,1,1,1119,23,181.7,178.0,138.0,1,49.8,0,0.32,2.49
Oliver,Burke,MID,46,1,2,1260,21,191.8,113.8,364.0,0,65.9,1,0.14,3.29
Luke,Freeman,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Aaron,Ramsdale,GK,123,0,0,3420,63,20.0,1023.0,4.0,12,104.7,5,0.03,3.24
Ethan,Ampadu,DEF,44,0,0,2087,41,189.6,458.0,51.0,4,70.1,2,0.13,1.9
Jayden,Bogle,DEF,39,2,0,1107,20,72.7,217.6,278.0,0,57.0,2,0.16,3.17
Max,Lowe,DEF,9,0,0,549,10,39.8,99.2,45.0,0,18.4,0,0.16,1.48
Phil,Jagielka,DEF,5,0,0,524,12,1.9,70.6,2.0,0,7.5,0,0.34,0.86
Michael,Verrips,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Kean,Bryan,DEF,29,1,0,1003,17,57.5,220.4,49.0,0,32.7,2,0.09,2.6
Antwoine,Hackford,FWD,1,0,0,10,0,0.1,0.0,18.0,0,1.8,0,0.0,0.0
Kyron,Gordon,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Iliman,Ndiaye,MID,1,0,0,11,1,0.3,2.2,0.0,0,0.3,0,0.0,0.0
Zak,Brunt,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Frankie,Maguire,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Daniel,Jebbison,FWD,12,1,0,283,2,15.1,52.4,66.0,1,13.1,2,0.0,3.82
