first_name,second_name,element_type,total_points,goals_scored,assists,minutes,goals_conceded,creativity,influence,threat,bonus,ict_index,clean_sheets,cards_per_90,points_per_90
Thiago,Alcántara do Nascimento,MID,30,0,0,1252,23,265.8,244.4,86.0,0,59.8,2,0.14,2.16
Alex,Oxlade-Chamberlain,MID,20,1,0,332,7,66.3,72.4,84.0,2,22.3,0,0.0,5.42
Roberto,Firmino,FWD,104,11,4,1202,17,293.2,542.0,792.0,12,162.8,4,0.0,7.79
Virgil,van Dijk,DEF,127,3,1,2835,36,121.0,743.2,389.0,13,125.4,11,0.1,4.03
Alisson,Ramses Becker,GK,162,0,1,3330,43,10.1,966.4,0.0,15,97.6,14,0.03,4.38
Fabio Henrique,Tavares,MID,70,0,2,2666,34,302.0,379.2,109.0,0,79.0,11,0.37,2.36
Mohamed,Salah,MID,239,19,13,3290,45,869.9,1046.2,1620.0,23,353.7,13,0.05,6.54
Andrew,Robertson,DEF,121,0,8,2579,34,862.1,549.2,211.0,10,162.3,9,0.1,4.22
Trent,Alexander-Arnold,DEF,156,2,11,2922,44,1168.2,779.0,241.0,21,219.0,10,0.15,4.8
Joseph,Gomez,DEF,68,0,0,1461,16,43.7,297.8,27.0,8,36.9,8,0.18,4.19
Naby,Keita,MID,10,0,0,290,4,92.6,23.8,54.0,0,16.9,1,0.31,3.1
Diogo,Teixeira da Silva,FWD,80,7,4,1125,19,237.9,304.2,337.0,9,87.5,5,0.16,6.4
Caoimhin,Kelleher,GK,2,0,0,90,4,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Ibrahima,Konaté,DEF,49,0,0,1551,22,39.6,285.6,144.0,0,46.8,7,0.29,2.84
Curtis,Jones,MID,52,3,1,1029,15,214.4,266.2,236.0,4,71.6,4,0.17,4.55
Konstantinos,Tsimikas,DEF,48,0,4,762,11,281.7,177.6,124.0,2,58.5,4,0.35,5.67
Luis,Díaz,MID,62,4,2,991,11,176.7,236.2,388.0,7,80.1,4,0.18,5.63
Harvey,Elliott,MID,62,1,2,1600,20,372.3,257.0,363.0,2,99.4,5,0.11,3.49
Fábio,Freitas Gouveia Carvalho,MID,27,2,1,339,3,36.7,89.4,173.0,0,29.7,0,0.0,7.17
Darwin,Núñez Ribeiro,FWD,100,9,5,1684,22,336.9,458.2,1078.0,8,186.0,7,0.11,5.34
Calvin,Ramsay,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Adrián,San Miguel del Castillo,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Rhys,Williams,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Ben,Davies,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Sepp,van den Berg,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Nathaniel,Phillips,DEF,3,0,0,65,1,1.4,15.4,18.0,0,3.4,0,0.0,0.0
Luke,Chambers,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Stefan,Bajcetic,MID,22,1,0,522,4,61.7,90.2,77.0,0,22.8,3,0.34,3.79
Bobby,Clark,MID,1,0,0,7,0,0.3,0.0,2.0,0,0.2,0,0.0,0.0
Harvey,Davies,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Arthur Henrique,Ramos de Oliveira Melo,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Ben,Doak,MID,2,0,0,23,1,1.4,5.6,4.0,0,1.2,0,0.0,0.0
Cody,Gakpo,MID,90,7,3,1455,19,271.1,331.8,415.0,4,101.3,6,0.0,5.57
Kyle,Walker,DEF,69,0,0,1953,20,176.2,223.8,39.0,0,43.8,7,0.14,3.18
Ilkay,Gündogan,MID,132,8,6,2351,20,636.9,596.2,597.0,9,182.7,10,0.0,5.05
Kevin,De Bruyne,MID,183,7,18,2413,23,1476.7,897.8,598.0,26,297.6,10,0.04,6.83
John,Stones,DEF,93,2,2,1844,17,164.1,396.0,135.0,13,69.6,7,0.1,4.54
Riyad,Mahrez,MID,126,5,12,1913,23,773.4,533.6,520.0,11,182.5,6,0.09,5.93
Jack,Grealish,MID,121,5,10,2051,16,721.3,515.8,683.0,9,191.7,10,0.18,5.31
João,Cancelo,DEF,73,2,2,1273,16,266.4,277.0,276.0,10,81.2,6,0.28,5.16
Ederson,Santana de Moraes,GK,121,0,1,3150,32,13.1,479.0,0.0,8,49.2,11,0.09,3.46
Nathan,Aké,DEF,92,1,0,1871,15,161.6,383.4,150.0,9,69.7,9,0.1,4.43
Aymeric,Laporte,DEF,40,0,0,992,10,107.8,166.2,68.0,3,34.1,4,0.0,3.63
Zack,Steffen,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Bernardo,Veiga de Carvalho e Silva,MID,106,4,6,2196,24,515.0,492.0,424.0,9,143.1,7,0.2,4.34
Rúben,Gato Alves Dias,DEF,80,0,0,1997,16,83.7,416.8,124.0,1,62.5,9,0.14,3.61
Phil,Foden,MID,142,11,7,1832,16,670.8,671.2,712.0,15,205.4,5,0.05,6.98
Rodrigo,Hernandez,MID,108,2,6,2911,26,555.9,716.0,493.0,7,176.9,11,0.15,3.34
Cole,Palmer,MID,19,0,1,358,4,72.4,59.2,97.0,0,23.1,1,0.25,4.78
James,McAtee,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Erling,Haaland,FWD,272,36,9,2767,26,371.0,1390.0,1825.0,40,358.1,13,0.16,8.85
Julián,Álvarez,FWD,103,9,3,1448,16,271.1,430.8,545.0,14,124.7,5,0.0,6.4
Luke,Mbete-Tabu,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Josh,Wilson-Esbrand,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Liam,Delap,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Stefan,Ortega Moreno,GK,23,0,0,270,1,0.0,116.8,0.0,5,11.7,2,0.0,7.67
Kalvin,Phillips,MID,14,0,0,291,3,46.5,39.0,19.0,0,10.5,1,0.31,4.33
Scott,Carson,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Rico,Lewis,DEF,29,0,0,900,8,152.4,114.6,40.0,0,30.7,2,0.1,2.9
Sergio,Gómez,DEF,21,0,1,340,6,52.8,66.2,24.0,1,14.3,1,0.0,5.56
Claudio,Gomes,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Ben,Knight,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Manuel,Akanji,DEF,82,0,1,2284,23,146.5,385.6,180.0,5,71.4,7,0.08,3.23
Máximo,Perrone,MID,1,0,0,18,1,2.6,1.0,4.0,0,0.8,0,0.0,0.0
Alex,Robertson,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Shea,Charles,MID,1,0,0,27,1,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Nico,O'Reilly,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jack,Butland,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Cristiano Ronaldo,dos Santos Aveiro,FWD,20,1,0,519,8,83.2,63.8,218.0,3,35.6,3,0.35,3.47
David,De Gea Quintana,GK,161,0,0,3420,43,13.0,792.2,0.0,5,80.7,17,0.0,4.24
Phil,Jones,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Raphaël,Varane,DEF,77,0,0,1912,22,74.0,387.0,124.0,2,58.8,10,0.05,3.62
Harry,Maguire,DEF,39,0,0,762,7,20.3,180.6,51.0,2,25.2,5,0.47,4.61
Frederico,Rodrigues de Paula Santos,MID,62,2,3,1228,22,335.9,282.2,213.0,2,83.0,4,0.44,4.54
Luke,Shaw,DEF,124,1,4,2552,35,547.7,572.8,118.0,20,124.2,12,0.28,4.37
Bruno,Borges Fernandes,MID,176,8,9,3317,39,1532.3,948.0,948.0,23,343.1,18,0.16,4.78
Alex,Telles,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Marcus,Rashford,MID,205,17,7,2880,39,459.7,887.8,1427.0,21,277.6,13,0.06,6.41
Donny,van de Beek,MID,8,0,0,162,3,40.2,11.2,54.0,0,10.5,0,0.0,0.0
Victor,Lindelöf,DEF,57,0,0,1359,16,53.5,265.0,19.0,3,33.9,6,0.07,3.77
Scott,McTominay,MID,36,1,0,1149,20,122.8,242.2,156.0,2,51.7,4,0.63,2.82
Eric,Bailly,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jadon,Sancho,MID,105,6,3,1683,18,543.9,390.6,382.0,8,131.7,13,0.0,5.61
Aaron,Wan-Bissaka,DEF,67,0,0,1432,10,221.9,290.4,143.0,3,65.5,8,0.13,4.21
Diogo,Dalot Teixeira,DEF,102,1,2,2152,34,418.6,469.4,272.0,19,116.0,10,0.25,4.27
Brandon,Williams,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Anthony,Elanga,MID,23,0,1,417,2,78.8,52.4,162.0,0,28.7,2,0.0,4.96
Anthony,Martial,FWD,66,6,3,970,8,179.0,305.2,376.0,4,85.4,7,0.0,6.12
Facundo,Pellistri Rebollo,MID,4,0,0,60,1,1.7,3.2,2.0,0,0.6,0,0.0,0.0
Tom,Heaton,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Tyrell,Malacia,DEF,62,0,0,1391,14,125.8,206.4,77.0,8,41.1,7,0.39,4.01
Christian,Eriksen,MID,103,1,9,2046,25,564.3,420.8,344.0,8,132.8,13,0.13,4.53
Lisandro,Martínez,DEF,81,1,0,2113,33,110.4,571.8,82.0,6,76.7,9,0.26,3.45
Amad,Diallo,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Zidane,Iqbal,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Alejandro,Garnacho,MID,39,3,2,557,13,58.5,153.8,266.0,0,47.9,0,0.48,6.3
Carlos Henrique,Casimiro,MID,87,4,3,2122,22,393.0,638.6,278.0,10,131.1,10,0.38,3.69
Antony Matheus,dos Santos,MID,82,4,2,1803,21,421.0,322.0,633.0,4,137.1,12,0.25,4.09
Matej,Kovár,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Kobbie,Mainoo,MID,1,0,0,10,0,0.8,5.8,6.0,0,1.3,0,0.0,0.0
Nathan,Bishop,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Shola,Shoretire,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Rhys,Bennett,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Wout,Weghorst,FWD,24,0,1,790,11,183.7,97.6,140.0,0,42.1,4,0.11,2.73
Marcel,Sabitzer,MID,25,0,1,622,7,138.9,100.4,84.0,0,32.5,5,0.14,3.62
Marc,Jurado Gomez,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Anthony,Gordon,MID,68,4,0,1574,18,215.3,265.6,517.0,5,99.8,4,0.4,3.89
Matt,Ritchie,DEF,7,0,0,35,0,17.2,8.8,2.0,0,2.8,0,0.0,0.0
Federico,Fernández,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Ciaran,Clark,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Karl,Darlow,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Martin,Dubravka,GK,11,0,0,156,1,0.0,29.4,0.0,1,2.9,1,0.0,0.0
Callum,Wilson,FWD,157,18,6,1870,16,271.0,720.0,1020.0,20,200.4,10,0.19,7.56
Kieran,Trippier,DEF,198,1,9,3342,31,1818.5,904.8,117.0,39,284.3,16,0.13,5.33
Dan,Burn,DEF,129,1,0,3109,30,230.4,550.2,265.0,6,104.8,14,0.14,3.73
Ryan,Fraser,MID,11,0,0,308,3,74.0,26.8,70.0,0,17.2,1,0.29,3.21
Jamaal,Lascelles,DEF,3,0,0,214,5,0.9,42.6,13.0,0,5.4,0,0.0,0.0
Dwight,Gayle,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Paul,Dummett,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Javier,Manquillo Gaitán,DEF,4,0,0,34,1,5.5,12.0,2.0,0,2.0,0,0.0,0.0
Emil,Krafth,DEF,1,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jacob,Murphy,MID,78,4,2,1230,12,302.5,275.0,410.0,2,98.9,3,0.0,5.71
Fabian,Schär,DEF,139,1,3,3207,28,263.9,653.4,521.0,6,144.1,15,0.2,3.9
Matt,Targett,DEF,35,0,0,600,6,141.9,97.6,8.0,2,24.8,3,0.15,5.25
Allan,Saint-Maximin,MID,66,1,6,1109,14,344.1,266.4,370.0,4,98.2,4,0.08,5.36
Miguel,Almirón Rejala,MID,158,11,4,2487,22,424.0,599.2,849.0,15,187.5,15,0.07,5.72
Sean,Longstaff,MID,93,1,5,2514,18,372.0,385.2,408.0,2,116.8,13,0.07,3.33
Joelinton Cássio,Apolinário de Lira,MID,115,6,5,2660,26,413.1,603.4,655.0,10,167.3,11,0.41,3.89
Jamal,Lewis,DEF,2,0,0,9,1,0.8,1.0,4.0,0,0.6,0,0.0,0.0
Joe,Willock,MID,123,3,7,2556,26,547.0,520.8,680.0,11,174.9,12,0.04,4.33
Bruno,Guimarães Rodriguez Moura,MID,107,4,5,2727,25,631.8,617.6,284.0,5,153.6,12,0.23,3.53
Jeff,Hendrick,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Nick,Pope,GK,157,0,0,3261,32,20.0,709.6,0.0,14,72.9,14,0.11,4.33
Sven,Botman,DEF,129,0,2,3127,30,120.1,554.4,303.0,8,98.1,13,0.06,3.71
Elliot,Anderson,MID,30,0,1,395,7,114.7,70.2,180.0,2,36.5,1,0.0,6.84
Harrison,Ashby,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Alexander,Isak,FWD,100,10,2,1520,20,244.1,475.0,693.0,18,141.1,4,0.18,5.92
Loris,Karius,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Garang,Kuol,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Lewis,Miley,MID,1,0,0,14,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Mark,Gillespie,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Neco,Williams,DEF,54,1,1,1872,41,257.3,372.2,209.0,1,84.0,4,0.34,2.6
Jonjo,Shelvey,MID,16,0,0,573,11,102.1,55.6,11.0,0,16.3,1,0.31,2.51
Chris,Wood,FWD,53,3,0,807,9,82.1,145.2,169.0,7,39.3,4,0.0,5.91
Harry,Arter,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Steve,Cook,DEF,20,0,0,956,21,39.3,177.4,28.0,0,24.4,2,0.38,1.88
Lyle,Taylor,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jack,Colback,MID,14,0,0,492,11,33.7,62.0,2.0,0,9.9,0,0.0,2.56
Brice,Samba,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Carlos,Ribeiro Dias,MID,1,0,0,6,0,0.1,2.4,0.0,0,0.3,0,0.0,0.0
Joe,Lolley,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Scott,McKenna,DEF,40,0,0,1570,32,93.9,278.8,46.0,0,41.8,5,0.23,2.29
Mohamed,Dräger,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Ryan,Yates,MID,53,0,3,1833,36,97.3,206.8,233.0,0,53.1,5,0.25,2.6
Joe,Worrall,DEF,61,1,0,2215,44,66.4,471.0,92.0,2,62.5,5,0.24,2.48
Jonathan,Panzo,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Xande,Nascimento da Costa Silva,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Sam,Surridge,FWD,26,1,0,306,5,15.9,59.4,92.0,3,15.7,0,0.59,7.65
Richie,Laryea,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Loïc,Mbe Soh,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Brennan,Johnson,FWD,122,8,5,2930,54,373.6,478.2,729.0,15,157.4,7,0.18,3.75
Alex,Mighten,MID,1,0,0,7,0,0.3,0.0,0.0,0,0.0,0,0.0,0.0
Braian,Ojeda Rodríguez,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Taiwo,Awoniyi,FWD,100,10,1,1395,29,129.6,375.8,378.0,16,87.8,5,0.13,6.45
Dean,Henderson,GK,82,0,0,1620,31,0.0,474.4,0.0,12,47.5,6,0.11,4.56
Giulian,Biancone,DEF,2,0,0,15,1,0.0,6.8,0.0,0,0.7,0,0.0,0.0
Willy,Boly,DEF,37,0,1,684,10,11.8,145.0,24.0,7,18.3,3,0.26,4.87
Morgan,Gibbs-White,MID,145,5,12,3151,61,941.1,593.4,624.0,11,215.7,8,0.17,4.14
Moussa,Niakhaté,DEF,25,0,0,1163,22,14.8,173.4,61.0,0,24.9,2,0.08,1.93
Omar,Richards,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Wayne,Hennessey,GK,8,0,0,271,5,0.0,62.2,0.0,0,6.3,0,0.0,2.66
Harry,Toffolo,DEF,30,0,0,933,17,93.5,147.0,67.0,1,30.6,2,0.19,2.89
Lewis,O'Brien,MID,22,1,0,578,14,56.4,107.8,47.0,0,21.1,1,0.31,3.43
Jesse,Lingard,MID,33,0,1,918,17,151.9,50.6,127.0,0,32.9,5,0.1,3.24
Orel,Mangala,MID,50,1,1,1543,24,61.6,191.4,75.0,0,32.8,5,0.17,2.92
Oliver,Hammond,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Remo,Freuler,MID,54,0,0,2157,47,174.7,272.2,54.0,0,50.3,6,0.17,2.25
Cheikhou,Kouyaté,MID,35,1,0,871,23,82.8,158.8,81.0,2,32.2,2,0.31,3.62
Emmanuel,Dennis,FWD,39,2,2,709,17,96.8,166.4,286.0,3,54.6,1,0.38,4.95
Renan Augusto,Lodi dos Santos,DEF,56,0,2,2211,48,208.2,319.0,97.0,3,62.5,5,0.28,2.28
Loïc,Badé,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Serge,Aurier,DEF,70,1,0,1943,31,164.1,431.0,112.0,8,70.9,6,0.09,3.24
Dale,Taylor,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jordan,Smith,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Gustavo Henrique,Furtado Scarpa,MID,5,0,0,177,1,17.3,15.0,25.0,0,5.7,0,0.0,0.0
Danilo,dos Santos de Oliveira,MID,48,3,2,976,18,108.1,253.8,113.0,5,47.1,1,0.09,4.43
Keylor,Navas,GK,43,0,0,1530,32,0.0,387.6,0.0,5,38.7,2,0.12,2.53
Felipe Augusto,de Almeida Monteiro,DEF,25,0,1,1417,32,79.5,379.0,130.0,3,59.0,1,0.25,1.59
André,Ayew,MID,11,0,0,306,10,17.1,34.0,53.0,0,10.5,0,0.29,3.24
George,Shelvey,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Ainsley,Maitland-Niles,MID,38,0,1,1400,31,159.2,280.2,23.0,0,46.0,3,0.19,2.44
Roméo,Lavia,MID,57,1,1,2219,50,247.1,344.8,46.0,0,64.2,4,0.37,2.31
Theo,Walcott,MID,49,2,2,1123,30,159.1,164.6,199.0,1,52.1,2,0.08,3.93
Alex,McCarthy,GK,8,0,0,540,17,0.0,84.2,0.0,0,8.4,0,0.0,1.33
Oriol,Romeu Vidal,MID,2,0,0,74,4,3.8,6.2,2.0,0,1.2,0,0.0,0.0
Nathan,Redmond,MID,1,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Stuart,Armstrong,MID,57,2,2,1391,34,282.8,234.2,267.0,2,78.6,1,0.39,3.69
Mohamed,Elyounoussi,MID,62,1,1,2162,45,297.2,285.0,388.0,0,96.8,2,0.17,2.58
James,Ward-Prowse,MID,142,9,4,3371,72,1162.9,880.4,319.0,18,236.3,4,0.16,3.79
Adam,Armstrong,FWD,54,2,1,1321,24,148.8,142.0,275.0,3,55.6,1,0.14,3.68
Kyle,Walker-Peters,DEF,56,1,0,2650,58,277.9,403.4,198.0,2,87.9,3,0.14,1.9
Jan,Bednarek,DEF,32,0,0,1770,40,38.4,415.0,43.0,2,49.7,3,0.25,1.63
Che,Adams,FWD,94,5,5,1987,41,336.4,340.4,583.0,9,124.6,4,0.05,4.26
Nathan,Tella,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Lyanco,Silveira Neves Vojnovic,DEF,29,1,1,1173,26,52.8,281.6,114.0,0,45.0,0,0.31,2.23
Yan,Valery,DEF,0,0,0,45,2,0.9,4.0,0.0,0,0.5,0,0.0,0.0
Will,Smallbone,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Ibrahima,Diallo,MID,19,0,0,813,19,66.0,85.4,28.0,0,17.7,0,0.44,2.1
Romain,Perraud,DEF,71,2,2,1828,35,251.8,360.6,298.0,5,90.9,4,0.2,3.5
Moussa,Djenepo,MID,27,0,2,702,14,123.2,141.8,70.0,0,33.7,0,0.13,3.46
Tino,Livramento,DEF,2,0,0,26,0,0.0,5.8,0.0,0,0.6,0,0.0,0.0
Mohammed,Salisu,DEF,33,0,1,1971,41,109.7,537.4,167.0,2,81.5,1,0.23,1.51
Mateusz,Lis,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Gavin,Bazunu,GK,84,0,0,2880,56,10.0,633.0,0.0,3,64.2,4,0.0,2.62
Armel,Bella-Kotchap,DEF,49,0,2,1881,39,76.4,422.4,105.0,5,60.6,3,0.19,2.34
Willy,Caballero,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Joe,Ayodele-Aribo,MID,46,2,0,1219,24,137.1,209.6,366.0,3,71.5,1,0.15,3.4
Sékou,Mara,FWD,32,1,2,538,10,77.5,104.8,169.0,0,33.9,0,0.17,5.35
Juan,Larios López,DEF,4,0,0,150,2,7.8,27.6,4.0,0,3.9,0,0.0,0.0
Duje,Caleta-Car,DEF,28,1,0,942,15,16.2,262.4,69.0,2,34.9,1,0.19,2.68
Samuel,Edozie,MID,23,0,0,554,9,110.3,89.2,133.0,0,33.2,1,0.0,3.74
Lewis,Payne,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Ryan,Finnigan,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jimmy,Morgan,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Mislav,Orsic,MID,1,0,0,6,0,0.3,2.0,0.0,0,0.2,0,0.0,0.0
Carlos,Alcaraz,MID,55,4,2,1024,25,64.4,199.0,190.0,4,45.1,0,0.26,4.83
James,Bree,DEF,4,0,0,366,12,65.3,49.2,4.0,0,11.7,0,0.25,0.98
Kamaldeen,Sulemana,MID,45,2,1,959,20,175.5,105.2,164.0,3,44.5,3,0.09,4.22
Paul,Onuachu,FWD,14,0,0,401,7,52.8,30.2,126.0,0,20.6,1,0.0,3.14
Kamari,Doyle,MID,1,0,0,6,0,0.3,0.0,0.0,0,0.0,0,0.0,0.0
Dominic,Ballard,FWD,2,0,0,24,0,0.3,1.0,0.0,0,0.1,0,0.0,0.0
Samuel,Amo-Ameyaw,MID,1,0,0,3,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Hugo,Lloris,GK,89,0,0,2205,39,0.0,540.0,0.0,12,54.0,7,0.0,3.63
Fraser,Forster,GK,40,0,0,1215,24,0.0,256.8,0.0,1,25.8,3,0.07,2.96
Harry,Kane,FWD,263,30,9,3406,62,744.8,1256.6,1707.0,48,371.0,11,0.16,6.95
Son,Heung-min,MID,152,10,6,2886,55,829.3,709.2,910.0,8,244.7,9,0.06,4.74
Matt,Doherty,DEF,35,1,0,663,9,110.5,147.0,146.0,2,40.3,3,0.0,4.75
Eric,Dier,DEF,96,2,1,2816,52,112.3,653.2,235.0,5,100.1,9,0.1,3.07
Lucas,Rodrigues Moura da Silva,MID,17,1,0,145,5,55.8,29.0,43.0,0,12.7,0,0.0,0.0
Ben,Davies,DEF,99,2,3,2284,33,276.9,407.8,172.0,3,85.8,9,0.16,3.9
Pierre-Emile,Højbjerg,MID,120,4,5,3131,57,501.7,758.0,237.0,10,150.0,10,0.14,3.45
Harry,Winks,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Davinson,Sánchez,DEF,28,0,0,848,17,29.9,180.6,52.0,1,26.3,2,0.11,2.97
Ryan,Sessegnon,DEF,35,2,1,805,15,103.0,148.6,290.0,0,54.3,1,0.45,3.91
Steven,Bergwijn,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Sergio,Reguilón,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Japhet,Tanganga,DEF,4,0,0,145,5,6.2,27.6,0.0,0,3.3,0,0.0,0.0
Rodrigo,Bentancur,MID,71,5,2,1501,24,180.2,489.6,236.0,7,90.7,6,0.48,4.26
Oliver,Skipp,MID,43,1,0,1489,28,146.1,198.2,52.0,1,39.8,4,0.42,2.6
Joe,Rodon,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Cristian,Romero,DEF,66,0,2,2363,41,136.2,546.2,91.0,3,77.3,8,0.38,2.51
Yves,Bissouma,MID,27,0,0,998,20,135.0,111.0,23.0,0,26.8,1,0.54,2.43
Emerson,Leite de Souza Junior,DEF,86,2,2,1729,27,178.9,376.2,230.0,9,78.7,7,0.16,4.48
Dejan,Kulusevski,MID,96,2,7,2062,40,627.6,409.2,514.0,5,154.7,8,0.09,4.19
Dane,Scarlett,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Ivan,Perišić,DEF,94,1,8,2099,44,732.8,517.8,394.0,6,164.2,6,0.26,4.03
Harvey,White,MID,1,0,0,4,0,7.3,2.0,0.0,0,0.9,0,0.0,0.0
Pape Matar,Sarr,MID,14,0,1,211,11,16.0,30.4,4.0,0,5.0,0,0.0,0.0
Brandon,Austin,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Alfie,Devine,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Troy,Parrott,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Richarlison,de Andrade,FWD,54,1,5,995,18,221.0,201.6,401.0,2,82.0,3,0.27,4.88
Clément,Lenglet,DEF,63,0,2,2018,35,136.1,380.8,130.0,6,64.7,5,0.18,2.81
