first_name,second_name,element_type,total_points,goals_scored,assists,minutes,goals_conceded,creativity,influence,threat,bonus,ict_index,clean_sheets,cards_per_90,points_per_90
Pierre-Emerick,Aubameyang,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
César,Azpilicueta,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Abdul Rahman,Baba,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Benoît,Badiashile,DEF,35,0,1,1337,31,87.4,336.4,51.0,4,47.5,3,0.2,2.36
Marcus,Bettinelli,GK,-1,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Trevoh,Chalobah,DEF,39,1,0,949,14,45.4,250.8,38.0,4,33.4,3,0.09,3.7
Ben,Chilwell,DEF,24,0,2,752,14,212.8,128.4,139.0,2,48.0,1,0.6,2.87
Carney,Chukwuemeka,MID,16,1,1,222,5,68.6,78.4,52.0,0,19.9,0,0.0,0.0
Levi,Colwill,DEF,65,1,1,1794,26,113.2,394.6,163.0,4,67.2,5,0.1,3.26
Marc,Cucurella Saseta,DEF,44,0,3,1783,33,283.9,384.4,122.0,3,79.3,4,0.5,2.22
Enzo,Fernández,MID,77,3,3,2208,47,567.7,527.2,369.0,4,146.3,5,0.29,3.14
Wesley,Fofana,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Conor,Gallagher,MID,129,5,8,3129,56,821.5,754.8,401.0,10,197.4,8,0.23,3.71
Malo,Gusto,DEF,74,0,6,1746,28,494.8,434.8,174.0,10,110.4,5,0.41,3.81
Reece,James,DEF,11,0,2,416,13,172.1,137.4,61.0,0,37.1,0,0.43,2.38
Romelu,Lukaku Bolingoli,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Noni,Madueke,MID,76,5,3,1044,19,287.5,341.6,401.0,7,102.8,4,0.17,6.55
Mykhailo,Mudryk,MID,94,5,5,1564,28,457.5,347.2,420.0,5,122.4,7,0.29,5.41
Nicolas,Jackson,FWD,142,14,6,2801,48,501.7,783.8,1098.0,12,237.7,9,0.32,4.56
Christopher,Nkunku,FWD,29,3,0,437,12,74.5,134.6,222.0,4,42.7,0,0.0,5.97
Christian,Pulisic,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Malang,Sarr,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Gabriel,Słonina,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Raheem,Sterling,MID,123,8,8,1972,38,473.7,502.8,747.0,8,172.1,5,0.32,5.61
Thiago,Emiliano da Silva,DEF,98,3,1,2525,45,138.7,797.0,165.0,12,110.6,7,0.14,3.49
Hakim,Ziyech,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Cole,Palmer,MID,244,22,13,2617,46,1022.5,1240.2,1016.0,32,327.8,7,0.24,8.39
Ângelo Gabriel,Borges Damaceno,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Ian,Maatsen,MID,11,0,0,200,5,44.8,29.4,29.0,0,10.3,0,0.0,0.0
Axel,Disasi,DEF,71,2,0,2579,50,105.5,573.2,172.0,6,85.1,5,0.21,2.48
Lesley,Ugochukwu,MID,13,0,0,296,6,44.4,60.8,4.0,0,10.9,1,0.61,3.95
Mason,Burstow,FWD,2,0,0,8,1,0.6,0.4,2.0,0,0.3,0,0.0,0.0
Lucas,Bergström,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Roméo,Lavia,MID,1,0,0,32,0,1.9,3.6,0.0,0,0.6,0,0.0,0.0
Bashir,Humphreys,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Deivid Washington,de Souza Eugênio,FWD,2,0,0,11,1,0.1,0.0,4.0,0,0.4,0,0.0,0.0
Eddie,Beach,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Diego Manuel Jadon,da Silva Moreira,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Đorđe,Petrović,GK,71,0,0,1986,38,0.0,567.8,0.0,5,56.8,5,0.09,3.22
Alfie,Gilchrist,DEF,20,1,0,200,6,8.6,70.6,33.0,0,11.1,1,0.0,0.0
Ronnie,Stutter,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Alex,Matos,MID,1,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Josh,Brooking,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Leo,Castledine,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Cesare,Casadei,MID,11,0,0,71,3,27.4,19.8,2.0,0,5.1,0,0.0,0.0
Ishé,Samuels-Smith,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Ollie,Harrison,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jimi,Tauriainen,MID,1,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Josh,Acheampong,DEF,1,0,0,5,0,0.0,15.0,0.0,0,1.5,0,0.0,0.0
Teddy,Sharman-Lowe,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Tyrique,George,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Kiano,Dyer,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Ted,Curd,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Zak,Sturge,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Rob,Holding,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Naouirou,Ahamada,MID,16,0,0,332,14,25.2,41.2,61.0,0,12.9,0,0.81,4.34
Joachim,Andersen,DEF,121,2,3,3416,58,301.1,873.6,253.0,12,143.1,10,0.18,3.19
Jordan,Ayew,MID,109,4,7,2540,39,445.2,517.6,550.0,3,151.1,11,0.28,3.86
Nathaniel,Clyne,DEF,52,0,1,1335,16,67.8,179.6,21.0,0,27.0,5,0.0,3.51
Cheick,Doucouré,MID,21,0,0,920,12,138.5,165.8,36.0,0,34.2,3,0.2,2.05
Malcolm,Ebiowei,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Odsonne,Edouard,FWD,79,7,0,1545,24,256.7,359.6,663.0,9,128.0,6,0.23,4.6
Eberechi,Eze,MID,136,11,5,2054,28,810.0,740.4,735.0,11,228.7,8,0.13,5.96
Vicente,Guaita,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Marc,Guéhi,DEF,66,0,1,2020,32,106.6,417.8,35.0,6,56.1,6,0.09,2.94
Will,Hughes,MID,61,0,2,1886,38,338.6,319.2,67.0,2,72.3,8,0.29,2.91
Sam,Johnstone,GK,68,0,0,1796,27,0.0,321.4,0.0,7,32.2,6,0.05,3.41
Jefferson,Lerma Solís,MID,64,1,1,2399,46,366.1,417.6,240.0,4,102.4,5,0.3,2.4
Jean-Philippe,Mateta,FWD,165,16,7,2274,44,404.0,775.0,741.0,22,191.9,8,0.12,6.53
Remi,Matthews,GK,1,0,0,3,1,0.0,1.0,0.0,0,0.1,0,0.0,0.0
Tyrick,Mitchell,DEF,119,2,3,3204,55,393.7,669.8,209.0,10,127.4,10,0.17,3.34
Jake,O'Brien,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Michael,Olise,MID,125,10,6,1272,19,568.7,627.6,556.0,21,175.4,3,0.0,8.84
Luke,Plange,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Chris,Richards,DEF,62,1,1,2091,38,87.5,456.2,108.0,4,65.2,4,0.13,2.67
Jairo,Riedewald,MID,12,0,0,228,3,9.3,24.6,14.0,0,4.8,1,0.0,0.0
Jeffrey,Schlupp,MID,66,2,2,1340,25,234.2,279.8,229.0,4,74.1,4,0.07,4.43
James,Tomkins,DEF,3,0,0,8,2,0.3,3.0,0.0,0,0.3,0,0.0,0.0
Joel,Ward,DEF,54,0,1,1978,34,79.0,348.2,41.0,0,46.8,5,0.18,2.46
Joe,Whitworth,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Dean,Henderson,GK,48,0,0,1620,30,0.0,434.8,0.0,2,43.7,4,0.11,2.67
Matheus,França de Oliveira,MID,16,0,2,224,7,77.7,36.4,53.0,0,16.5,0,0.0,0.0
Jesurun,Rak-Sakyi,MID,8,0,0,132,3,28.2,23.2,58.0,0,11.0,1,0.0,0.0
John-Kymani,Gordon,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Ademola,Ola-Adebomi,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
David,Ozoh,MID,8,0,0,148,5,4.0,25.2,0.0,0,2.9,0,0.0,0.0
Jadan,Raymond,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Tayo,Adaramola,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Daniel,Muñoz,DEF,56,0,4,1440,22,265.6,331.0,119.0,3,71.7,5,0.25,3.5
Adam,Wharton,MID,50,0,3,1296,16,287.9,255.0,29.0,4,57.3,7,0.14,3.47
Franco,Umeh-Chibueze,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Kaden,Rodney,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Roshaun,Mathurin,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
André,Tavares Gomes,MID,20,1,0,505,7,88.3,72.8,81.0,0,24.1,3,0.71,3.56
Jarrad,Branthwaite,DEF,124,3,1,3116,44,67.2,789.4,185.0,10,104.3,12,0.23,3.58
Dominic,Calvert-Lewin,FWD,101,7,3,2166,27,255.6,403.0,901.0,9,154.8,13,0.08,4.2
Seamus,Coleman,DEF,30,0,0,661,10,49.9,108.6,6.0,3,16.5,4,0.0,4.08
Dele,Alli,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Abdoulaye,Doucouré,MID,116,7,3,2632,36,456.5,462.4,687.0,7,161.0,12,0.24,3.97
James,Garner,MID,87,1,2,3001,47,663.1,526.6,244.0,3,143.5,11,0.21,2.61
Jean-Philippe,Gbamin,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Ben,Godfrey,DEF,37,0,0,1120,13,64.9,221.4,156.0,0,44.3,4,0.16,2.97
Demarai,Gray,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Idrissa,Gueye,MID,73,4,0,1885,25,237.1,406.8,154.0,10,79.7,7,0.38,3.49
Michael,Keane,DEF,18,1,0,437,13,4.6,108.2,92.0,2,20.5,1,0.41,3.71
Dwight,McNeil,MID,124,3,8,2891,39,1110.8,615.4,400.0,8,212.7,12,0.06,3.86
Vitalii,Mykolenko,DEF,101,2,1,2469,37,239.8,517.4,211.0,9,96.8,9,0.04,3.68
Amadou,Onana,MID,66,2,0,2085,38,282.7,354.0,254.0,5,89.5,5,0.22,2.85
Nathan,Patterson,DEF,34,0,2,1000,21,138.2,207.2,26.0,3,37.3,2,0.36,3.06
Jordan,Pickford,GK,153,0,0,3420,51,43.4,969.2,0.0,22,101.3,13,0.13,4.03
Ellis,Simms,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
James,Tarkowski,DEF,117,1,1,3420,51,269.6,915.4,320.0,10,150.9,13,0.29,3.08
João,Neves Virgínia,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Andy,Lonergan,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Ashley,Young,DEF,76,0,1,2277,34,365.2,284.8,87.0,3,74.0,9,0.24,3.0
Arnaut,Danjuma Groeneveld,MID,26,1,0,587,10,79.3,73.6,271.0,0,42.4,2,0.0,3.99
Lewis,Dobbin,MID,18,1,0,226,3,50.5,68.4,59.0,0,17.7,1,0.0,0.0
Youssef,Ramalho Chermiti,FWD,16,0,0,196,4,51.2,19.2,84.0,0,14.9,1,0.0,0.0
Thomas,Cannon,FWD,1,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Tyler,Onyango,MID,1,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jack,Harrison,MID,92,3,3,2212,26,405.7,397.4,339.0,5,114.3,11,0.04,3.74
Norberto Bercique,Gomes Betuncal,FWD,50,3,0,943,20,139.6,158.8,425.0,3,71.3,2,0.19,4.77
Mackenzie,Hunt,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jenson,Metcalfe,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Elijah,Campbell,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Lewis,Warrington,MID,1,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Billy,Crellin,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Armando,Broja,FWD,35,1,2,529,9,70.3,75.6,152.0,0,29.0,3,0.0,5.95
Alex,Iwobi,MID,102,5,2,2331,41,718.8,504.2,534.0,9,175.9,7,0.08,3.94
Andreas,Hoelgebaum Pereira,MID,127,3,9,2611,40,1254.3,503.6,417.0,7,217.8,14,0.21,4.38
Tom,Cairney,MID,70,1,6,1472,27,407.2,335.2,170.0,2,90.9,4,0.18,4.28
Ivan,Neves Abreu Cavaleiro,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Bobby,De Cordova-Reid,MID,92,6,3,1410,29,255.3,330.6,325.0,7,90.0,3,0.26,5.87
Issa,Diop,DEF,43,0,0,1423,26,20.5,348.8,37.0,3,40.8,5,0.19,2.72
Tyrese,Francois,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Anthony,Knockaert,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Terence,Kongolo,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Bernd,Leno,GK,133,0,0,3420,61,0.1,1069.8,0.0,15,106.7,10,0.08,3.5
Saša,Lukić,MID,43,1,0,1113,20,155.6,192.4,115.0,0,46.2,5,0.24,3.48
Kevin,Mbabu,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Aleksandar,Mitrović,FWD,1,0,0,32,0,0.3,6.4,26.0,0,3.3,0,0.0,0.0
Rodrigo,Muniz Carvalho,FWD,97,9,2,1589,27,213.1,409.0,875.0,12,148.2,6,0.06,5.49
João,Palhinha Gonçalves,MID,91,4,1,2698,46,219.0,659.2,365.0,8,124.5,9,0.43,3.04
Tim,Ream,DEF,40,1,0,1503,31,18.2,339.8,45.0,4,40.4,3,0.18,2.4
Harrison,Reed,MID,47,0,2,1317,23,212.6,213.8,45.0,0,47.2,6,0.41,3.21
Antonee,Robinson,DEF,104,0,6,3266,60,536.7,805.8,241.0,8,158.6,9,0.17,2.87
Marek,Rodák,GK,-1,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Kenny,Tete,DEF,27,1,0,863,21,93.4,195.2,67.0,0,35.6,2,0.21,2.82
Tosin,Adarabioyo,DEF,66,2,0,1616,25,39.3,431.8,152.0,2,62.4,6,0.11,3.68
Carlos Vinícius,Alves Morais,FWD,22,2,0,306,5,61.3,83.6,139.0,2,28.2,0,0.59,6.47
Harry,Wilson,MID,94,4,7,1603,30,357.3,375.0,340.0,5,107.2,5,0.34,5.28
Raúl,Jiménez,FWD,72,7,0,1390,29,185.9,335.8,440.0,13,95.1,4,0.26,4.66
Willian,Borges da Silva,MID,94,4,3,2048,28,701.3,416.4,439.0,6,155.5,9,0.04,4.13
Calvin,Bassey,DEF,66,1,0,2299,42,34.8,462.8,50.0,4,55.0,6,0.2,2.58
Luc,De Fougerolles,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jay,Stansfield,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Matthew,Dibley-Dias,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Adama,Traoré,MID,36,2,3,363,13,108.1,164.2,140.0,1,41.3,0,0.5,8.93
Luke,Harris,MID,2,0,0,74,5,0.7,3.2,17.0,0,2.1,0,0.0,0.0
Timothy,Castagne,DEF,105,1,3,2630,40,295.0,494.4,229.0,7,102.1,9,0.1,3.59
Steven,Benda,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Fodé,Ballo-Touré,DEF,5,0,0,65,1,2.2,13.6,2.0,0,1.9,0,0.0,0.0
Devan,Tanton,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Kristian,Sekularac,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Joshua,King,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Adrián,San Miguel del Castillo,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Trent,Alexander-Arnold,DEF,122,3,5,2153,28,1027.5,601.8,237.0,19,186.8,8,0.25,5.1
Alisson,Ramses Becker,GK,107,0,0,2520,30,10.4,671.2,0.0,9,68.1,8,0.04,3.82
Stefan,Bajcetic,MID,1,0,0,25,2,0.3,7.8,0.0,0,0.8,0,0.0,0.0
Darwin,Núñez Ribeiro,FWD,132,11,11,2033,25,439.1,660.8,1223.0,9,232.4,6,0.4,5.84
Diogo,Teixeira da Silva,MID,110,10,7,1141,11,290.2,483.8,639.0,7,141.4,5,0.16,8.68
Harvey,Elliott,MID,96,3,9,1330,13,570.0,417.2,391.0,8,137.5,4,0.14,6.5
Fabio Henrique,Tavares,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Cody,Gakpo,FWD,106,8,5,1633,20,348.2,521.4,708.0,12,157.1,5,0.06,5.84
Joe,Gomez,DEF,76,0,2,1772,19,338.3,316.0,119.0,2,77.7,7,0.25,3.86
Jordan,Henderson,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Curtis,Jones,MID,40,1,1,1156,19,203.2,174.0,195.0,2,57.0,2,0.31,3.11
Caoimhin,Kelleher,GK,34,0,0,900,11,10.0,261.2,0.0,3,27.0,2,0.0,3.4
Ibrahima,Konaté,DEF,56,0,0,1570,19,139.9,357.4,87.0,2,58.5,6,0.23,3.21
Luis,Díaz,MID,142,8,7,2625,33,844.0,613.0,1190.0,9,264.6,7,0.1,4.87
Alexis,Mac Allister,MID,109,5,5,2600,34,726.7,712.4,224.0,12,166.2,6,0.28,3.77
Joel,Matip,DEF,21,0,0,779,9,33.3,192.8,35.0,0,26.1,2,0.23,2.43
Nathaniel,Phillips,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Andrew,Robertson,DEF,76,3,2,1689,22,936.1,552.2,230.0,8,171.9,3,0.11,4.05
Mohamed,Salah,MID,211,18,12,2531,30,892.2,1033.8,1531.0,24,346.0,8,0.07,7.5
Dominik,Szoboszlai,MID,99,3,4,2102,23,830.0,423.4,377.0,7,162.8,8,0.04,4.24
Thiago,Alcántara do Nascimento,MID,1,0,0,5,1,0.4,0.6,0.0,0,0.1,0,0.0,0.0
Konstantinos,Tsimikas,DEF,48,0,3,675,7,267.5,158.8,35.0,4,46.2,4,0.0,6.4
Sepp,van den Berg,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Virgil,van Dijk,DEF,117,2,2,3177,40,176.3,911.2,449.0,8,153.8,9,0.11,3.31
Jarell,Quansah,DEF,49,2,0,1188,15,58.8,331.6,104.0,5,49.4,2,0.08,3.71
Bobby,Clark,MID,5,0,0,86,0,5.3,11.6,19.0,0,3.6,0,0.0,0.0
Ben,Doak,MID,1,0,0,13,0,0.8,0.2,0.0,0,0.1,0,0.0,0.0
James,McConnell,MID,3,0,0,3,0,0.4,1.0,0.0,0,0.1,0,0.0,0.0
Wataru,Endo,MID,47,1,0,1714,16,269.5,281.6,53.0,0,60.1,6,0.53,2.47
Ryan,Gravenberch,MID,45,1,0,1110,17,229.4,187.0,198.0,3,61.5,3,0.0,3.65
Luke,Chambers,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Callum,Scanlon,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Treymaurice,Nyoni,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Marcelo,de Araújo Pitaluga Filho,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Conor,Bradley,DEF,50,1,3,752,7,215.8,230.4,160.0,7,60.6,3,0.24,5.98
Owen,Beck,DEF,1,0,0,7,0,0.3,5.0,0.0,0,0.5,0,0.0,0.0
Kaide,Gordon,MID,1,0,0,1,0,0.3,0.2,2.0,0,0.3,0,0.0,0.0
Lewis,Koumas,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Fabian,Mrozek,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jayden,Danns,FWD,1,0,0,7,0,3.7,0.0,0.0,0,0.2,0,0.0,0.0
Amara,Nallo,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Albert,Sambi Lokonga,MID,47,1,3,1304,31,154.9,289.8,56.0,4,49.9,2,0.28,3.24
Marvelous,Nakamba,MID,21,0,0,1131,24,102.8,146.4,14.0,0,26.5,0,0.4,1.67
Elijah,Adebayo,FWD,94,10,1,1405,36,177.0,413.6,527.0,9,111.8,2,0.06,6.02
Mads Juel,Andersen,DEF,15,1,0,397,6,1.8,126.8,27.0,1,15.6,0,0.23,3.4
Amari'i,Bell,DEF,35,0,0,1720,41,119.6,358.2,50.0,3,52.7,2,0.0,1.83
Luke,Berry,MID,31,2,1,309,8,29.7,112.6,117.0,0,25.6,0,0.29,9.03
Reece,Burke,DEF,40,0,4,1659,37,172.4,406.4,131.0,2,70.9,1,0.27,2.17
Allan,Campbell,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jordan,Clark,MID,44,1,1,1297,41,187.5,198.8,177.0,3,56.5,1,0.28,3.05
Alfie,Doughty,DEF,101,2,10,2923,74,1126.0,690.4,318.0,11,213.3,2,0.15,3.11
Luke,Freeman,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Matt,Macey,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
John,McAtee,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Carlos,Mendes Gomes,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Carlton,Morris,FWD,146,11,6,2859,72,305.6,620.2,908.0,18,183.4,3,0.13,4.6
Admiral,Muskwe,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Chiedozie,Ogbene,FWD,84,4,4,1987,47,378.3,412.6,486.0,7,127.7,2,0.05,3.8
Fred,Onyedinma,MID,11,0,0,403,14,32.8,36.2,71.0,0,14.1,0,0.22,2.46
Gabriel,Osho,DEF,41,2,0,1846,47,37.9,448.6,103.0,1,59.0,2,0.15,2.0
Aribim,Pepple,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Dion,Pereira,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Dan,Potts,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Glen,Rea,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
James,Shea,GK,1,0,0,14,0,0.0,11.0,0.0,0,1.1,0,0.0,0.0
Joe,Taylor,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Elliot,Thorpe,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jack,Walton,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Louie,Watson,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Cauley,Woodrow,FWD,33,1,1,406,11,127.1,127.0,103.0,3,35.8,0,0.44,7.32
Teden,Mengi,DEF,42,1,0,2467,59,83.0,579.6,95.0,1,76.0,1,0.11,1.53
Ryan,Giles,DEF,11,0,0,498,14,108.7,83.2,38.0,0,23.1,0,0.0,1.99
Tom,Lockyer,DEF,23,1,1,1169,23,39.2,286.2,80.0,1,40.6,0,0.31,1.77
Pelly Ruddock,Mpanzu,MID,35,0,0,1085,29,102.3,108.8,70.0,0,28.0,1,0.08,2.9
Tahith,Chong,MID,78,4,2,1972,51,206.3,303.6,310.0,3,81.6,0,0.18,3.56
Issa,Kaboré,DEF,34,0,3,1727,39,253.0,326.6,62.0,3,64.0,0,0.36,1.77
Thomas,Kaminski,GK,86,0,0,3405,85,10.0,1116.6,0.0,3,112.2,2,0.08,2.27
Ross,Barkley,MID,101,5,5,2616,66,622.8,687.4,379.0,4,168.7,2,0.21,3.47
Jacob,Brown,FWD,39,2,1,1013,26,116.4,162.6,249.0,3,52.0,1,0.36,3.46
Aidan,Francis-Clarke,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Tim,Krul,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Joseph,Johnson,DEF,0,0,0,75,5,0.9,1.0,0.0,0,0.2,0,0.0,0.0
Andros,Townsend,MID,61,1,4,1197,27,293.6,221.4,148.0,3,65.9,3,0.08,4.59
Jayden,Luker,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Zack,Nelson,MID,2,0,0,4,1,0.1,2.0,0.0,0,0.2,0,0.0,0.0
Daiki,Hashioka,DEF,4,0,0,592,21,51.9,101.4,8.0,0,16.2,0,0.0,0.61
Axel,Piesold,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Dominic,Dos Santos Martins,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Christian,Chigozie,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Taylan,Harris,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Manuel,Akanji,DEF,112,2,0,2512,23,298.7,536.4,137.0,8,97.4,11,0.11,4.01
Nathan,Aké,DEF,99,2,3,2039,20,197.7,447.2,249.0,6,89.7,6,0.0,4.37
Julián,Álvarez,FWD,158,11,11,2644,24,1005.2,737.0,992.0,17,273.3,12,0.07,5.38
Bernardo,Veiga de Carvalho e Silva,MID,141,6,9,2576,26,959.5,747.4,570.0,20,228.0,10,0.28,4.93
Oscar,Bobb,MID,30,1,2,294,5,147.1,105.4,107.0,2,36.0,1,0.0,9.18
João,Cancelo,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Scott,Carson,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
